"login_hash","server_hash","country_hash","currency","enable"
"014D8E19E8164AFF9A081D2CD150F186","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6A9BF5748D2E183AEE57D7623391FA31","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B363D35CCB6DBD1E32D04EF7802F35B3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EF917F29F4E8BF642DE1CE0EAD7C5257","3D1F7E00251C43107EF39F55300781DB","4A2581E346483DA488A11C4B2D2DE97E","USD",0
"6B6271C0DDBF9CA7C04E7FBFE396871D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"06CEDCE046E3EA03A5D5680CA75730D2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"738E1C5F262CB749427C38A7A5208D99","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4F57440CFB5C98D25415B1F2E377B9ED","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7873CBB9778B16951673D225093EB87E","3D1F7E00251C43107EF39F55300781DB","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"414ED72161CC843652019107AB26331F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B37797500C3A31B76F0C1C4687C0E877","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"ECDBB3067B9F347E836BD18CF4D9C864","76791A893BDB9A68E8EE44898D581A60","77DAB2F81A6C8C9136EFBA7AB2C4C0F2","USD",1
"75F3BAD112B0E54512FCD92271926C18","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"252CCE145152E3ADB4BB38CE4B3FFB91","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4EDCCC55B6697FA444F32DBC1D80EDF9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3FF2A1CFD49E73D988684A66ACE2BA76","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"54DF1D887CFC272FEE7727296BDC37E7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"263FA545F9784D39E09615555A243376","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4EDCCC55B6697FA444F32DBC1D80EDF9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"08576C15995ABC09831AD7E2D01E2138","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"139D1D1CF3D988FD159EA11B0C8E0CF7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EC2375693D00E145F720DCF49B13BC72","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1C5F44056B97273373FEA7FC86AA27C5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3B137238F99049D2B82169DDC87F7E0C","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"61E647CC733FBDFFD231088C94ADE1CF","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D6F3EAE6E6D383CF83F2DC6EDC2D75E1","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B1054D70C6BD08F1BB70B7C178EE4D0F","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",0
"039CA2B7CA0619D2CD949B472558B18F","76791A893BDB9A68E8EE44898D581A60","FDEF6DAA799E80DBCE1B561577B21181","USD",1
"B87940F8B1BCDFD31A492226F29BC57D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"58C3CAD9A9FD6344AF983534F2BACBBE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A6B026FE09C96E375F026F2111C10346","3D1F7E00251C43107EF39F55300781DB","221CDFB73049678E244380B45872CBB2","USD",0
"7C1CE8E6E2A0D87CC8C0E76F10109593","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E968758AAAC97F5971C046D92FD54C92","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"845BC5F831BEC70DC98F1950AAC314EB","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"EB01AC3695286572AD4522604BA66687","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"026E7754D72D1150706F199E1A7839B4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CC9B197972FCE1B5E3A5A40D6916A657","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5D29F878A905A053944C20D9958024DC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F00CEEE23A5384A3563B4277B4C83DC7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E0C298A0D925768A89721DABBDAEE1B6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"E99058FA7C18012BC5A677EBCB98E616","76791A893BDB9A68E8EE44898D581A60","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"3FF2A1CFD49E73D988684A66ACE2BA76","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C11D75E453A751014E6966E47AE08711","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"7738417641F3B9C3C523878E5C48280A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4092AA592AD4AF2E9277D9C4D0BAD8CF","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0AC87039C45694BD6F445652999A07DC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8C74DF58DF03892CD831013A54FFB716","76791A893BDB9A68E8EE44898D581A60","3F0E49C46CBDE0C7ADF5EA04A97AB261","USD",1
"A5FFA793A67FCC1A3E9C4AC4BAECDAFE","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"BF86EA69E355D18E68EE67AF328AB5B0","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"78FDBC22DB44DCDA1DFB3CAF8C985767","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","USD",1
"C1BD8F3F6C940D6D09EDBE00A87BDF27","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5F0BCDC08EA6C8C3E162DA826CF066CE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"317768AD40E6DDBE20F10E89B4712C35","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"38DE06CFFDCA24844CAD36917546DA91","76791A893BDB9A68E8EE44898D581A60","3F0E49C46CBDE0C7ADF5EA04A97AB261","USD",1
"2BCBF50B3DCEF184A2FE8AFB06D177E4","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D1F256C1432A023EE40AD50DB8D0E427","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CF3FE82DC1609151EC5C214CEBE2C002","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"473CA88DDC6C5BBD6E7CABA63D83FBF3","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",0
"588F3EBF5439D80B53F746D9F7D97607","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C10B8BEC709C0BF95DF3C79FD20AD0BB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F330815F23A547AD399E0FFC1287623E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"B5E7FBAE9A8E255248228CF5BCDBA39D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"477561FD88BBC9DDE9D32D88FAED9A63","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7C0F6F4B99B68489D477D1A1AEE156B3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"149CE2AF7A61E0480E7BC478473FF28C","76791A893BDB9A68E8EE44898D581A60","FDEF6DAA799E80DBCE1B561577B21181","USD",1
"6F0AA80087A8F69400B0959156EEDDB3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"BF86EA69E355D18E68EE67AF328AB5B0","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"4992D85DDE0BD625E9B645F652911262","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"970791232B293DE05936501E59AB03CE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3FD88DFF19A1130AD5194F3182FEC03D","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"86B59FD64ED07C8EA24E192EF7BACFAF","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4C7B8221E5DDD65D75D5E148B68A3AFD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8ADD8E4842AFF26B2730EEAE2DCAA971","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"75557D6D14C08B2C96512ED0F58EFC02","3D1F7E00251C43107EF39F55300781DB","77DAB2F81A6C8C9136EFBA7AB2C4C0F2","USD",1
"54683AA6F5D11144BBA5EDB657F581C6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D1F256C1432A023EE40AD50DB8D0E427","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"6322705DC9C4AB6D1292A3D19E0BC3E8","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"AE1CB93D7ED4BF451AF712E30FDBD774","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C8230D98436B543DD2AE382D3CCF1B10","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E72671F06B6FA388616CE482E80B892B","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"231880DE9103659E1B00A3E06B6C50FC","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"2F3CD3177F603F42D56F9282274D3C34","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7E518DE4C542FDEFB9F96D6CA9DF672C","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"0D0E4077A8AB27DE78C4E4A88826A70C","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5CAFAB546896D316D971C5954195FEFB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EA8EC6C1B581992544961EA047A2F9DE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B7BB595DD38EA301EDDED6BA74E6DBD5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7613412EA35ECF581A88F9FC3F41D5EF","76791A893BDB9A68E8EE44898D581A60","FDEF6DAA799E80DBCE1B561577B21181","USD",1
"4927624BCE4FE289FFCD962A5658D9C7","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"1519921213DEE2D23AEA3803FEF02803","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"54A561367048246BCDD3EBDA4EF93A80","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"019468891057465A221E86CAFE78DF98","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"20B25CAEB9D1FE2258B5A6C9BBFF4F39","76791A893BDB9A68E8EE44898D581A60","FDEF6DAA799E80DBCE1B561577B21181","USD",1
"CB8490084EFBE1BC87A017ACDE3ED2DE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5610335A392FDBF5FB91998820AC7994","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8F855414946F7D9DD90BD5B823216EC2","76791A893BDB9A68E8EE44898D581A60","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"650DC9B4DA9A88ED24B07F7D0EB92354","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"08ECA1BC6F7779D852729F929080E6D8","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"942F8387F493B44963A02CDBC5BFAA5C","3D1F7E00251C43107EF39F55300781DB","4A2581E346483DA488A11C4B2D2DE97E","USD",1
"16B434BBFF625F68C0AA48DDD2BADC84","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B5D412D9BFB2D822C20F71CFD53E740F","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A811DC00CA39E7FB901BFF8D6B43D57F","76791A893BDB9A68E8EE44898D581A60","C51ED580EA5E20C910D951F692512B4D","AUD",1
"BAF3D237A1EBEE725D1B634B9F36EAF2","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"4C7B8221E5DDD65D75D5E148B68A3AFD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3B9BA9DC987FF47FC28E437577B31F60","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E968758AAAC97F5971C046D92FD54C92","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1B8C70B839BDDB3670AA52933CB27468","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B970D32A66CB49AFFA374A5B69B7643E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A8C0154FB1DACE46253DD69AD3A3E1FA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"02AB31C5A9B1A20BBA3178E581EA7FF7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"17D48F47C7971A21539B584220F701C6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"D199E6E83C619AFF438DBC21645DE0C3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B0AB9ADBD5DDA82A751BF72B92D47BDE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5189E7F46646F3FD50D41D484ECD350A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E8B1C86EEB7D17D22609516829D93058","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"24BCCC7D0B1A54B19EE662F30F2B7950","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B43AAF1128D08FD16CF6447D3BF4B5B6","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"21B56FA14BBCDF08F66B57EBF57B41F3","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EEBFFFD3C3C2FC080451AA9BE1F8CA4E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"5011C224578C0C5E89AFE4DA7A4A55F1","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B38903166896FC165F64EA127E4914C5","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EEBFFFD3C3C2FC080451AA9BE1F8CA4E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"2AAD971F950803EFCAA00C64514DF04C","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"36C244E11C18ACAAED6B20E53CEE2DD1","3D1F7E00251C43107EF39F55300781DB","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"5CB5BC0C19E0C4DA9D742742D6F4B268","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B4B94A5820F05B8AFEEA2F9B146FC686","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E07C9B8C0BFDFD4ABF2046FC923C8232","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"03C9C5996562E22A720715CBCF2FD91A","76791A893BDB9A68E8EE44898D581A60","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"387DE23B0E12118FE5E0BC8B6FD551DF","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"2F73EFFE89F519A7748C9FBF56CF90DC","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C384B4464C30BA7A233445BCE3F74E97","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"11F664FC97E495B43E098F313339DFFB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3AD55D14BCC317562ED133B0D742D67B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"42586AE5EC5F38EA173ED6CA8C433727","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"3FDE330E5FC0DC63E47F3687DEC7FF35","3D1F7E00251C43107EF39F55300781DB","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"E2D987103F11A701A08B3685EEF0F224","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"9398C446A5FDC7416D1C0EB79DF3BE55","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B1054D70C6BD08F1BB70B7C178EE4D0F","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",0
"03C2109C94AE888F473B6867B7161DFD","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"72FAC952D4ACCC409147DE2D8975C58C","3D1F7E00251C43107EF39F55300781DB","AE54A5C026F31ADA088992587D92CB3A","AUD",1
"E57870AF359091C85DD37BA0B2A1830C","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"1DB0CAC11446F0D18F0F45BE6AC3612B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"CF3FE82DC1609151EC5C214CEBE2C002","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"AF11F8B8FB0F2AA8B0A33C706E1EC1E7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"A23A6B34D7E107C52EAF5FD783ADB009","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"553F0776A9F09E35864C6FDCABB3F30B","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"466AE0FA654989C1D1AD7D86066FD435","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7B3EB1BDBF4E3C1BA8F712ADFFE450DB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"BA18A8CDFE50A2CFE6D11ED5C9D3BE37","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E8B446D1DDF0C3FD3D6B395ECDF05B68","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"69A984246F5EBF1B8C784E21E847365E","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"0EAF1FD9FC8B5320AF37247B776453A6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"21607AF4542F5741F738EF66D1820515","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3A918BEA884B46D295E4510945036AD9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7969E5D0F60C35BEF63E6422936FFD2A","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"8935CD18DD1B7C2A39F24FA180C47D71","76791A893BDB9A68E8EE44898D581A60","D1937220A4F6A24A5A9BAF2978211F98","USD",1
"54683AA6F5D11144BBA5EDB657F581C6","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"F81D3A9E1395833E81B856B57F83A040","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7873CBB9778B16951673D225093EB87E","3D1F7E00251C43107EF39F55300781DB","89F9C9F489BE2A83CF57E53B9197D288","USD",1
"9723ABF4E9C13ED6A40716BA5B4F4AEB","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"EBF2C7DC4D5AF44E0B67749299ED9520","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"F00CEEE23A5384A3563B4277B4C83DC7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"C5CE402BFEDDAC4A1E4A6971CF055BF4","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"CAAA9B1B551A1956ABC413416987B32B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"18D4C2E739573770F9DF198F0E51C1B9","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"E0BD7CA40E759CC6ADAA655C0B101B11","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"10A9A66CC27A2731044EFDF8EA479576","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"E2634303F3CFA5479B9D24E5DE8E6ED0","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"B3B620C10AFC62AD6E5F3845ECF747B7","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"513BDE21639E0D1FC8DE621CE5E0DED4","76791A893BDB9A68E8EE44898D581A60","77DAB2F81A6C8C9136EFBA7AB2C4C0F2","USD",1
"695482E9F2248B6D63570DECD5600C48","76791A893BDB9A68E8EE44898D581A60","D1937220A4F6A24A5A9BAF2978211F98","USD",1
"6AFBB3667F13A5D7F6267A1DA39D4F69","76791A893BDB9A68E8EE44898D581A60","551FE18EF47D4E6E9D943B9A68ADA21D","USD",1
"5F10F87D36063B40B82D43235B4349C7","76791A893BDB9A68E8EE44898D581A60","77DAB2F81A6C8C9136EFBA7AB2C4C0F2","USD",1
"0FF5DC10A0E4BD3494D4A79B2645469B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7D26118CBC5F3A66C66870B748BDA4E9","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2BC2E3348A7BF6EB355EF0B1823FE531","76791A893BDB9A68E8EE44898D581A60","4442E4AF0916F53A07FB8CA9A49B98ED","USD",1
"1D5A090543EE0EDD354391CD575640F7","3D1F7E00251C43107EF39F55300781DB","4442E4AF0916F53A07FB8CA9A49B98ED","AUD",1
"0CA9D25427030DF988C5B0E73F6F32CE","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"2C6187CC1BA414D8B0EF431AA36524FA","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"3AD55D14BCC317562ED133B0D742D67B","76791A893BDB9A68E8EE44898D581A60","AE54A5C026F31ADA088992587D92CB3A","USD",1
"7E96DFC98679321C421903889B443907","3D1F7E00251C43107EF39F55300781DB","907EBA32D950BFAB68227FD7EA22999B","AUD",1
